time,v, gamma, altitude, skin_temp
6.950000000000000000e+01,1.989651246475108792e+03,1.453144592976209459e+00,3.531598283526762680e+04,3.237513134935745143e+02
6.960000000000000853e+01,1.988774335751433227e+03,1.454306108045921642e+00,3.532124439038652781e+04,3.237651077763659373e+02
6.970000000000000284e+01,1.987898704060968612e+03,1.455465321105611221e+00,3.532648179845264531e+04,3.237788740589405734e+02
6.979999999999999716e+01,1.987024346464509790e+03,1.456622241806550200e+00,3.533169507295762014e+04,3.237926124670133277e+02
6.990000000000000568e+01,1.986151258074846055e+03,1.457776879666623726e+00,3.533688423076221807e+04,3.238063231248865463e+02
7.000000000000000000e+01,1.985279434056761602e+03,1.458929244070330755e+00,3.534204929209632246e+04,3.238200061554496756e+02
7.010000000000000853e+01,1.984408869627034619e+03,1.460079344268784274e+00,3.534719028055894159e+04,3.238336616801797163e+02
7.020000000000000284e+01,1.983539560054438198e+03,1.461227189379710634e+00,3.535230722311821592e+04,3.238472898191408262e+02
7.029999999999999716e+01,1.982671500659739877e+03,1.462372788387450218e+00,3.535740015011140349e+04,3.238608906909846041e+02
7.040000000000000568e+01,1.981804686815701871e+03,1.463516150142956995e+00,3.536246909524487273e+04,3.238744644129500330e+02
7.050000000000000000e+01,1.980939113947080614e+03,1.464657283363798079e+00,3.536751409559413878e+04,3.238880111008632525e+02
7.060000000000000853e+01,1.980074777530627216e+03,1.465796196634155502e+00,3.537253519160381984e+04,3.239015308691378436e+02
7.070000000000000284e+01,1.979211673095087463e+03,1.466932898404823771e+00,3.537753242708767357e+04,3.239150238307747145e+02
7.079999999999999716e+01,1.978349796221201586e+03,1.468067396993211871e+00,3.538250584922857524e+04,3.239284900973621006e+02
7.090000000000000568e+01,1.977489142541704268e+03,1.469199700583342594e+00,3.538745550857851049e+04,3.239419297790755650e+02
7.100000000000000000e+01,1.976629707741324864e+03,1.470329817225851432e+00,3.539238145905861165e+04,3.239553429846779977e+02
7.110000000000000853e+01,1.975771487556787179e+03,1.471457754837988796e+00,3.539728375795911415e+04,3.239687298215196165e+02
7.120000000000000284e+01,1.974914477776809690e+03,1.472583521203618018e+00,3.540216246593938558e+04,3.239820903955379663e+02
7.129999999999999716e+01,1.974058674242105099e+03,1.473707123973216460e+00,3.540701764702791843e+04,3.239954248112579762e+02
7.140000000000000568e+01,1.973204072845380779e+03,1.474828570663875515e+00,3.541184936862232280e+04,3.240087331717918460e+02
7.150000000000000000e+01,1.972350669531338781e+03,1.475947868659299278e+00,3.541665770148934826e+04,3.240220155788390457e+02
7.160000000000000853e+01,1.971498460296675603e+03,1.477065025209806759e+00,3.542144271976483287e+04,3.240352721326866003e+02
7.170000000000000284e+01,1.970647441190082645e+03,1.478180047432329669e+00,3.542620450095378328e+04,3.240485029322086348e+02
7.179999999999999716e+01,1.969797608312244847e+03,1.479292942310414194e+00,3.543094312593028735e+04,3.240617080748666581e+02
7.190000000000000568e+01,1.968948957815842732e+03,1.480403716694219884e+00,3.543565867893758696e+04,3.240748876567096204e+02
7.200000000000000000e+01,1.968101485905550817e+03,1.481512377300519878e+00,3.544035124758802704e+04,3.240880417723737423e+02
7.210000000000000853e+01,1.967255188838038066e+03,1.482618930712701566e+00,3.544502092286308471e+04,3.241011705150825151e+02
7.220000000000000284e+01,1.966410062921968574e+03,1.483723383380764815e+00,3.544966779911336926e+04,3.241142739766468139e+02
7.229999999999999716e+01,1.965566104518000429e+03,1.484825741621324857e+00,3.545429197405860032e+04,3.241273522474648416e+02
7.240000000000000568e+01,1.964723310038786394e+03,1.485926011617609621e+00,3.545889354878762242e+04,3.241404054165221282e+02
7.250000000000000000e+01,1.963881675948973907e+03,1.487024199419460846e+00,3.546347262775839772e+04,3.241534335713915880e+02
7.260000000000000853e+01,1.963041198765204399e+03,1.488120310943334079e+00,3.546802931879803509e+04,3.241664367982333488e+02
7.270000000000000284e+01,1.962201875056114886e+03,1.489214351972298678e+00,3.547256373310273921e+04,3.241794151817949796e+02
7.279999999999999716e+01,1.961363701442335923e+03,1.490306328156037363e+00,3.547707598523785418e+04,3.241923688054113768e+02
7.290000000000000568e+01,1.960526674596492740e+03,1.491396245010847332e+00,3.548156619313784176e+04,3.242052977510046503e+02
7.300000000000000000e+01,1.959690791243205922e+03,1.492484107919638481e+00,3.548603447810628859e+04,3.242182020990844080e+02
7.310000000000000853e+01,1.958856048159089596e+03,1.493569922131935401e+00,3.549048096481590619e+04,3.242310819287474146e+02
7.320000000000000284e+01,1.958022442172753017e+03,1.494653692763875386e+00,3.549490578130853100e+04,3.242439373176779327e+02
7.329999999999999716e+01,1.957189970164799433e+03,1.495735424798210200e+00,3.549930905899510981e+04,3.242567683421474953e+02
7.340000000000000568e+01,1.956358629067827451e+03,1.496815123084305199e+00,3.550369093265572883e+04,3.242695750770148493e+02
7.350000000000000000e+01,1.955528415866429441e+03,1.497892792338139101e+00,3.550805154043959192e+04,3.242823575957262392e+02
7.360000000000000853e+01,1.954699327597192678e+03,1.498968437142304877e+00,3.551239102386502054e+04,3.242951159703152371e+02
7.370000000000000284e+01,1.953871361348698883e+03,1.500042061946008642e+00,3.551670952781946835e+04,3.243078502714025717e+02
7.379999999999999716e+01,1.953044514261524682e+03,1.501113671065070543e+00,3.552100720055950660e+04,3.243205605681965267e+02
7.390000000000000568e+01,1.952218783528240238e+03,1.502183268681924533e+00,3.552528419371083146e+04,3.243332469284925423e+02
7.400000000000000000e+01,1.951394166393411524e+03,1.503250858845617710e+00,3.552954066226826399e+04,3.243459094186734433e+02
7.410000000000000853e+01,1.950570660153597828e+03,1.504316445471811869e+00,3.553377676459575014e+04,3.243585481037094951e+02
7.420000000000000284e+01,1.949748262157354020e+03,1.505380032342781504e+00,3.553799266242634621e+04,3.243711630471581202e+02
7.429999999999999716e+01,1.948926969805228964e+03,1.506441623107415140e+00,3.554218852086224797e+04,3.243837543111641821e+02
7.440000000000000568e+01,1.948106780549765972e+03,1.507501221281215775e+00,3.554636450837476877e+04,3.243963219564598148e+02
7.450000000000000000e+01,1.947287691895503485e+03,1.508558830246298887e+00,3.555052079680434690e+04,3.244088660423645365e+02
7.460000000000000853e+01,1.946469701398973484e+03,1.509614453251394428e+00,3.555465756136053824e+04,3.244213866267851927e+02
7.470000000000000284e+01,1.945652806668703533e+03,1.510668093411845936e+00,3.555877498062203085e+04,3.244338837662159563e+02
7.479999999999999716e+01,1.944837005365215191e+03,1.511719753709610536e+00,3.556287323653661588e+04,3.244463575157382706e+02
7.490000000000000568e+01,1.944022295201024235e+03,1.512769436993259164e+00,3.556695251442124572e+04,3.244588079290210203e+02
7.500000000000000000e+01,1.943208673940641802e+03,1.513817145977976342e+00,3.557101300296195404e+04,3.244712350583203033e+02
7.510000000000000853e+01,1.942396139400573020e+03,1.514862883245560399e+00,3.557505489421392122e+04,3.244836389544796020e+02
7.520000000000000284e+01,1.941584689449317466e+03,1.515906651244423475e+00,3.557907838360145251e+04,3.244960196669297829e+02
7.529999999999999716e+01,1.940774322007369847e+03,1.516948452289591298e+00,3.558308366991796356e+04,3.245083772436889831e+02
7.540000000000000568e+01,1.939965035047218635e+03,1.517988288562703403e+00,3.558707095532600943e+04,3.245207117313627236e+02
7.550000000000000000e+01,1.939156826593347432e+03,1.519026162112012912e+00,3.559104044535724825e+04,3.245330231751437395e+02
7.560000000000000853e+01,1.938349694722233835e+03,1.520062074852386536e+00,3.559499234891248489e+04,3.245453116188122067e+02
7.570000000000000284e+01,1.937543637562350796e+03,1.521096028565305014e+00,3.559892687826162000e+04,3.245575771047355715e+02
7.579999999999999716e+01,1.936738653294165033e+03,1.522128024898862453e+00,3.560284424904370826e+04,3.245698196738687216e+02
7.590000000000000568e+01,1.935934740150137713e+03,1.523158065367767433e+00,3.560674468026690738e+04,3.245820393657537579e+02
7.600000000000000000e+01,1.935131896414725588e+03,1.524186151353340790e+00,3.561062839430849272e+04,3.245942362185201091e+02
7.610000000000000853e+01,1.934330120424378947e+03,1.525212284103518945e+00,3.561449561691489362e+04,3.246064102688846447e+02
7.620000000000000284e+01,1.933529410567542755e+03,1.526236464732850129e+00,3.561834657720162068e+04,3.246185615521514478e+02
7.629999999999999716e+01,1.932729765284656651e+03,1.527258694222497715e+00,3.562218150765334576e+04,3.246306901022120428e+02
7.640000000000000568e+01,1.931931183068154951e+03,1.528278973420238440e+00,3.562600064412383654e+04,3.246427959515451676e+02
7.650000000000000000e+01,1.931133346336958766e+03,1.529297741912398312e+00,3.562982072076940676e+04,3.246548824392987740e+02
7.660000000000000853e+01,1.930335932758232502e+03,1.530315449787677418e+00,3.563365831126943522e+04,3.246669529909047469e+02
7.670000000000000284e+01,1.929538958745803711e+03,1.531332078881071368e+00,3.563751210271754098e+04,3.246790075059075775e+02
7.680000000000001137e+01,1.928742440564792105e+03,1.532347611203833893e+00,3.564138079330006440e+04,3.246910458849899896e+02
7.690000000000000568e+01,1.927946394276614683e+03,1.533362029019655237e+00,3.564526309518320340e+04,3.247030680305470582e+02
7.700000000000000000e+01,1.927150835738984597e+03,1.534375314844663496e+00,3.564915773451301357e+04,3.247150738466860957e+02
7.710000000000000853e+01,1.926355780605912059e+03,1.535387451447424612e+00,3.565306345141542988e+04,3.247270632392264247e+02
7.720000000000000284e+01,1.925561244327705026e+03,1.536398421848941487e+00,3.565697899999625224e+04,3.247390361156999461e+02
7.730000000000001137e+01,1.924767242150966922e+03,1.537408209322655317e+00,3.566090314834114542e+04,3.247509923853505143e+02
7.740000000000000568e+01,1.923973789118599598e+03,1.538416797394444258e+00,3.566483467851563910e+04,3.247629319591342778e+02
7.750000000000000000e+01,1.923180900069800146e+03,1.539424169842624091e+00,3.566877238656513509e+04,3.247748547497197364e+02
7.760000000000000853e+01,1.922388589640063856e+03,1.540430310697948668e+00,3.567271508251490013e+04,3.247867606714875137e+02
7.770000000000000284e+01,1.921596872261182625e+03,1.541435204243608803e+00,3.567666159037006582e+04,3.247986496405305274e+02
7.780000000000001137e+01,1.920805762161244502e+03,1.542438835015232934e+00,3.568061074811562867e+04,3.248105215746538192e+02
7.790000000000000568e+01,1.920015273364635277e+03,1.543441187800887349e+00,3.568456140771646460e+04,3.248223763933747250e+02
7.800000000000000000e+01,1.919225419692037576e+03,1.544442247641075516e+00,3.568851243511729990e+04,3.248342140179229318e+02
7.810000000000000853e+01,1.918436214760429948e+03,1.545441999828738977e+00,3.569246271024274029e+04,3.248460343712401368e+02
7.820000000000000284e+01,1.917647671983088912e+03,1.546440429909256231e+00,3.569641112699724908e+04,3.248578373779805020e+02
7.830000000000001137e+01,1.916859804569587595e+03,1.547437523680443849e+00,3.570035659326516179e+04,3.248696229645101994e+02
7.840000000000000568e+01,1.916072625525795729e+03,1.548433267192555585e+00,3.570429803091068607e+04,3.248813910589078091e+02
7.850000000000000000e+01,1.915286147653880334e+03,1.549427646748283038e+00,3.570823437577788718e+04,3.248931415909639782e+02
7.860000000000000853e+01,1.914500383552304584e+03,1.550420648902754994e+00,3.571216457769070257e+04,3.249048744921818184e+02
7.870000000000000284e+01,1.913715345615829392e+03,1.551412260463538084e+00,3.571608760045293457e+04,3.249165896957764517e+02
7.880000000000001137e+01,1.912931046035512054e+03,1.552402468490636567e+00,3.572000242184825038e+04,3.249282871366753511e+02
7.890000000000000568e+01,1.912147496798706925e+03,1.553391260296491660e+00,3.572390803364018939e+04,3.249399667515181136e+02
7.900000000000000000e+01,1.911364709689065194e+03,1.554378623445983099e+00,3.572780344157216314e+04,3.249516284786567439e+02
7.910000000000000853e+01,1.910582696286534883e+03,1.555364545756427574e+00,3.573168766536742623e+04,3.249632722581553708e+02
7.920000000000000284e+01,1.909801467967361077e+03,1.556349015297578964e+00,3.573555973872912728e+04,3.249748980317903033e+02
7.930000000000001137e+01,1.909021035904085466e+03,1.557332020391629657e+00,3.573941870934027247e+04,3.249865057430501452e+02
7.940000000000000568e+01,1.908241411065547027e+03,1.558313549613208560e+00,3.574326363886372565e+04,3.249980953371357941e+02
7.950000000000000000e+01,1.907462604216881346e+03,1.559293591789383093e+00,3.574709360294223734e+04,3.250096667609602719e+02
7.960000000000000853e+01,1.906684625919520386e+03,1.560272135999657861e+00,3.575090769119840115e+04,3.250212199631488943e+02
7.970000000000000284e+01,1.905907486531194309e+03,1.561249171575974426e+00,3.575470500723469740e+04,3.250327548940392148e+02
7.980000000000001137e+01,1.905131196205928973e+03,1.562224688102712866e+00,3.575848466863346403e+04,3.250442715056809675e+02
7.990000000000000568e+01,1.904355764894047525e+03,1.563198675416689998e+00,3.576224580695691111e+04,3.250557697518361806e+02
8.000000000000000000e+01,1.903581202342169945e+03,1.564171123607160929e+00,3.576598756774710637e+04,3.250672495879790063e+02
8.010000000000000853e+01,1.902807518093213503e+03,1.565142023015817951e+00,3.576970911052599695e+04,3.250787109712960046e+02
8.020000000000000284e+01,1.902034721486391618e+03,1.566111364236790537e+00,3.577340960879538761e+04,3.250901538606858594e+02
8.030000000000001137e+01,1.901262821657215000e+03,1.567079138116646453e+00,3.577708825003694801e+04,3.251015782167594352e+02
8.040000000000000568e+01,1.900491827537491645e+03,1.568045335754390424e+00,3.578074423571222724e+04,3.251129840018399477e+02
8.050000000000000000e+01,1.899721747855325475e+03,1.569009948501465024e+00,3.578437678126263199e+04,3.251243711799627363e+02
8.060000000000000853e+01,1.898952591135118155e+03,1.569972967961750676e+00,3.578798511610944115e+04,3.251357397168754915e+02
8.070000000000000284e+01,1.898184365697567955e+03,1.570934385991564319e+00,3.579156848365379119e+04,3.251470895800380276e+02
8.080000000000001137e+01,1.897417079659669525e+03,1.571894194699661629e+00,3.579512614127669076e+04,3.251584207386224534e+02
8.090000000000000568e+01,1.896650740934715486e+03,1.572852386447235018e+00,3.579865736033902795e+04,3.251697331635131150e+02
8.100000000000000000e+01,1.895885357232294382e+03,1.573808953847914971e+00,3.580216142618153390e+04,3.251810268273065390e+02
8.110000000000000853e+01,1.895120936058291818e+03,1.574763889767769376e+00,3.580563763812483376e+04,3.251923017043114896e+02
8.120000000000000284e+01,1.894357484714890688e+03,1.575717187325303303e+00,3.580908530946938845e+04,3.252035577705490255e+02
8.130000000000001137e+01,1.893595010300570493e+03,1.576668839891460117e+00,3.581250376749555289e+04,3.252147950037524424e+02
8.140000000000000568e+01,1.892833519710107794e+03,1.577618841089619917e+00,3.581589235346353962e+04,3.252260133833671034e+02
8.150000000000000000e+01,1.892073019634575530e+03,1.578567184795600875e+00,3.581925042261341878e+04,3.252372128905508362e+02
8.160000000000000853e+01,1.891313516561343931e+03,1.579513865137658568e+00,3.582257734416513995e+04,3.252483935081735353e+02
8.170000000000000284e+01,1.890555016774080286e+03,1.580458876496486198e+00,3.582587250131852488e+04,3.252595552208174468e+02
8.180000000000001137e+01,1.889797526352748491e+03,1.581402213505214593e+00,3.582913529125323839e+04,3.252706980147768832e+02
8.190000000000000568e+01,1.889041051173609276e+03,1.582343871049411543e+00,3.583236512512883928e+04,3.252818218780586221e+02
8.200000000000000000e+01,1.888285596909220430e+03,1.583283844267083351e+00,3.583556142808473669e+04,3.252929268003814514e+02
8.210000000000000853e+01,1.887531169028436352e+03,1.584222128548673281e+00,3.583872363924020465e+04,3.253040127731765097e+02
8.220000000000000284e+01,1.886777772796408954e+03,1.585158719537062000e+00,3.584185121169440390e+04,3.253150797895871165e+02
8.230000000000001137e+01,1.886025413274586299e+03,1.586093613127568247e+00,3.584494361252633826e+04,3.253261278444688855e+02
8.240000000000000568e+01,1.885274095320713741e+03,1.587026805467947721e+00,3.584800032279489096e+04,3.253371569343896681e+02
8.250000000000000000e+01,1.884523823588833238e+03,1.587958292958394191e+00,3.585102083753881743e+04,3.253481670576294391e+02
8.260000000000000853e+01,1.883774602529284039e+03,1.588888072251539052e+00,3.585400466577673069e+04,3.253591582141804679e+02
8.270000000000000284e+01,1.883026436388701995e+03,1.589816140252450438e+00,3.585695133050710865e+04,3.253701304057473180e+02
8.280000000000001137e+01,1.882279329210019569e+03,1.590742494118634998e+00,3.585986036870830139e+04,3.253810836357467338e+02
8.290000000000000568e+01,1.881533284832466961e+03,1.591667131260036339e+00,3.586273133133852389e+04,3.253920179093076399e+02
8.300000000000000000e+01,1.880788306891570528e+03,1.592590049339035696e+00,3.586556378333587054e+04,3.254029332332712556e+02
8.310000000000000853e+01,1.880044398819153457e+03,1.593511246270452153e+00,3.586835730361828610e+04,3.254138296161910375e+02
8.320000000000000284e+01,1.879301563843336453e+03,1.594430720221542197e+00,3.587111148508358019e+04,3.254247070683326797e+02
8.330000000000001137e+01,1.878559804988536598e+03,1.595348469611999720e+00,3.587382593460944190e+04,3.254355656016739999e+02
8.340000000000000568e+01,1.877819125075467809e+03,1.596264493113956240e+00,3.587650027305343247e+04,3.254464052299052241e+02
8.350000000000000000e+01,1.877079526721141292e+03,1.597178789651980679e+00,3.587913413525295618e+04,3.254572259684287019e+02
8.360000000000000853e+01,1.876341012338864630e+03,1.598091358403080253e+00,3.588172717002530408e+04,3.254680278343590203e+02
8.370000000000000284e+01,1.875603584138242923e+03,1.599002198796698693e+00,3.588427904016763205e+04,3.254788108465230039e+02
8.380000000000001137e+01,1.874867244125177649e+03,1.599911310514718021e+00,3.588678942245696089e+04,3.254895750254597715e+02
8.390000000000000568e+01,1.874131994101867122e+03,1.600818693491457223e+00,3.588925800765016174e+04,3.255003203934205089e+02
8.400000000000000000e+01,1.873397835666807168e+03,1.601724347913673352e+00,3.589168450048400700e+04,3.255110469743688668e+02
8.410000000000000853e+01,1.872664770214789542e+03,1.602628274220561089e+00,3.589406861967511213e+04,3.255217547939805627e+02
